molecule_id_a,molecule_id_b,severity,mechanism,provenance
MOL-02176,MOL-02298,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-02176,MOL-02299,Moderate,,ddinter_downloads_code_L.csv
MOL-02176,MOL-02301,Moderate,,ddinter_downloads_code_L.csv
MOL-02176,MOL-02304,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-02176,MOL-02310,Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_R.csv
MOL-02176,MOL-02311,Moderate,,ddinter_downloads_code_L.csv
MOL-02176,MOL-02314,Major,,ddinter_downloads_code_L.csv
MOL-00024,MOL-02178,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00031,MOL-02178,Unknown,,ddinter_downloads_code_D.csv
MOL-00275,MOL-02178,Unknown,,ddinter_downloads_code_D.csv
MOL-00292,MOL-02178,Unknown,,ddinter_downloads_code_A.csv
MOL-00308,MOL-02178,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv
MOL-00341,MOL-02178,Unknown,,ddinter_downloads_code_L.csv
MOL-00385,MOL-02178,Unknown,,ddinter_downloads_code_L.csv
MOL-00394,MOL-02178,Unknown,,ddinter_downloads_code_R.csv
MOL-00473,MOL-02178,Unknown,,ddinter_downloads_code_B.csv
MOL-00533,MOL-02178,Unknown,,ddinter_downloads_code_L.csv
MOL-00591,MOL-02178,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-00619,MOL-02178,Unknown,,ddinter_downloads_code_D.csv
MOL-00667,MOL-02178,Unknown,,ddinter_downloads_code_L.csv
MOL-00825,MOL-02178,Unknown,,ddinter_downloads_code_A.csv
MOL-00851,MOL-02178,Unknown,,ddinter_downloads_code_R.csv
MOL-00856,MOL-02178,Unknown,,ddinter_downloads_code_D.csv
MOL-00890,MOL-02178,Unknown,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00893,MOL-02178,Unknown,,ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv
MOL-00964,MOL-02178,Unknown,,ddinter_downloads_code_A.csv
MOL-00972,MOL-02178,Unknown,,ddinter_downloads_code_A.csv
MOL-01007,MOL-02178,Unknown,,ddinter_downloads_code_B.csv
MOL-01054,MOL-02178,Unknown,,ddinter_downloads_code_R.csv
MOL-02178,MOL-02182,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-02178,MOL-02304,Unknown,,ddinter_downloads_code_B.csv
MOL-00004,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00008,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00024,MOL-02179,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00031,MOL-02179,Unknown,,ddinter_downloads_code_D.csv
MOL-00046,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00055,MOL-02179,Moderate,,ddinter_downloads_code_R.csv
MOL-00091,MOL-02179,Unknown,,ddinter_downloads_code_R.csv
MOL-00102,MOL-02179,Unknown,,ddinter_downloads_code_A.csv
MOL-00108,MOL-02179,Moderate,,ddinter_downloads_code_V.csv
MOL-00109,MOL-02179,Major,,ddinter_downloads_code_L.csv
MOL-00234,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00235,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00250,MOL-02179,Moderate,,ddinter_downloads_code_A.csv
MOL-00261,MOL-02179,Unknown,,ddinter_downloads_code_L.csv
MOL-00263,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00274,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00285,MOL-02179,Moderate,,ddinter_downloads_code_R.csv
MOL-00287,MOL-02179,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00292,MOL-02179,Major,,ddinter_downloads_code_A.csv
MOL-00302,MOL-02179,Major,,ddinter_downloads_code_L.csv
MOL-00339,MOL-02179,Moderate,,ddinter_downloads_code_R.csv
MOL-00341,MOL-02179,Unknown,,ddinter_downloads_code_L.csv
MOL-00354,MOL-02179,Moderate,,ddinter_downloads_code_A.csv
MOL-00385,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00391,MOL-02179,Major,,ddinter_downloads_code_L.csv
MOL-00394,MOL-02179,Moderate,,ddinter_downloads_code_R.csv
MOL-00412,MOL-02179,Major,,ddinter_downloads_code_P.csv
MOL-00415,MOL-02179,Moderate,,ddinter_downloads_code_D.csv
MOL-00416,MOL-02179,Moderate,,ddinter_downloads_code_R.csv
MOL-00438,MOL-02179,Moderate,,ddinter_downloads_code_B.csv
MOL-00440,MOL-02179,Moderate,,ddinter_downloads_code_H.csv
MOL-00446,MOL-02179,Major,,ddinter_downloads_code_A.csv
MOL-00448,MOL-02179,Unknown,,ddinter_downloads_code_L.csv
MOL-00506,MOL-02179,Moderate,,ddinter_downloads_code_A.csv
MOL-00457,MOL-02179,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00460,MOL-02179,Unknown,,ddinter_downloads_code_D.csv
MOL-00467,MOL-02179,Moderate,,ddinter_downloads_code_R.csv
MOL-00473,MOL-02179,Unknown,,ddinter_downloads_code_B.csv
MOL-00476,MOL-02179,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv
MOL-00488,MOL-02179,Moderate,,ddinter_downloads_code_V.csv
MOL-00493,MOL-02179,Moderate,,ddinter_downloads_code_R.csv
MOL-00520,MOL-02179,Major,,ddinter_downloads_code_L.csv
MOL-00523,MOL-02179,Unknown,,ddinter_downloads_code_B.csv
MOL-00526,MOL-02179,Moderate,,ddinter_downloads_code_R.csv
MOL-00533,MOL-02179,Unknown,,ddinter_downloads_code_L.csv
MOL-00534,MOL-02179,Moderate,,ddinter_downloads_code_R.csv
MOL-00539,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00542,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00553,MOL-02179,Unknown,,ddinter_downloads_code_D.csv
MOL-00561,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00562,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00564,MOL-02179,Moderate,,ddinter_downloads_code_V.csv
MOL-00569,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00583,MOL-02179,Unknown,,ddinter_downloads_code_R.csv
MOL-00591,MOL-02179,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-00592,MOL-02179,Moderate,,ddinter_downloads_code_R.csv
MOL-00594,MOL-02179,Major,,ddinter_downloads_code_A.csv
MOL-00602,MOL-02179,Major,,ddinter_downloads_code_R.csv
MOL-00617,MOL-02179,Moderate,,ddinter_downloads_code_V.csv
MOL-00619,MOL-02179,Unknown,,ddinter_downloads_code_D.csv
MOL-00624,MOL-02179,Minor,,ddinter_downloads_code_B.csv
MOL-00625,MOL-02179,Unknown,,ddinter_downloads_code_A.csv
MOL-00655,MOL-02179,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00659,MOL-02179,Unknown,,ddinter_downloads_code_B.csv
MOL-00667,MOL-02179,Unknown,,ddinter_downloads_code_L.csv
MOL-00671,MOL-02179,Major,,ddinter_downloads_code_A.csv
MOL-00686,MOL-02179,Major,,ddinter_downloads_code_D.csv
MOL-00689,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00690,MOL-02179,Unknown,,ddinter_downloads_code_A.csv
MOL-00691,MOL-02179,Moderate,,ddinter_downloads_code_R.csv
MOL-00695,MOL-02179,Moderate,,ddinter_downloads_code_A.csv
MOL-00729,MOL-02179,Moderate,,ddinter_downloads_code_A.csv
MOL-00740,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00748,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00749,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00755,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00766,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00770,MOL-02179,Moderate,,ddinter_downloads_code_D.csv
MOL-00793,MOL-02179,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_V.csv
MOL-00817,MOL-02179,Unknown,,ddinter_downloads_code_L.csv
MOL-00825,MOL-02179,Moderate,,ddinter_downloads_code_A.csv
MOL-00828,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00831,MOL-02179,Major,,ddinter_downloads_code_A.csv
MOL-00851,MOL-02179,Unknown,,ddinter_downloads_code_R.csv
MOL-00856,MOL-02179,Unknown,,ddinter_downloads_code_D.csv
MOL-00857,MOL-02179,Major,,ddinter_downloads_code_L.csv
MOL-00864,MOL-02179,Moderate,,ddinter_downloads_code_D.csv
MOL-00889,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00890,MOL-02179,Unknown,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00893,MOL-02179,Unknown,,ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv
MOL-00899,MOL-02179,Moderate,,ddinter_downloads_code_R.csv
MOL-00908,MOL-02179,Moderate,,ddinter_downloads_code_B.csv
MOL-00950,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00958,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00964,MOL-02179,Unknown,,ddinter_downloads_code_A.csv
MOL-00972,MOL-02179,Unknown,,ddinter_downloads_code_A.csv
MOL-00973,MOL-02179,Moderate,,ddinter_downloads_code_A.csv
MOL-00974,MOL-02179,Moderate,,ddinter_downloads_code_A.csv
MOL-00982,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-00983,MOL-02179,Major,,ddinter_downloads_code_A.csv
MOL-01001,MOL-02179,Major,,ddinter_downloads_code_P.csv
MOL-01007,MOL-02179,Unknown,,ddinter_downloads_code_B.csv
MOL-01016,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-01035,MOL-02179,Moderate,,ddinter_downloads_code_R.csv
MOL-01036,MOL-02179,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-01043,MOL-02179,Major,,ddinter_downloads_code_P.csv
MOL-01054,MOL-02179,Unknown,,ddinter_downloads_code_R.csv
MOL-01058,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-01059,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-01060,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-01065,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-01071,MOL-02179,Moderate,,ddinter_downloads_code_R.csv
MOL-01087,MOL-02179,Moderate,,ddinter_downloads_code_L.csv
MOL-01114,MOL-02179,Major,,ddinter_downloads_code_V.csv
MOL-01115,MOL-02179,Major,,ddinter_downloads_code_V.csv
MOL-01142,MOL-02179,Moderate,,ddinter_downloads_code_R.csv
MOL-02179,MOL-02182,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_H.csv|ddinter_downloads_code_R.csv
MOL-02179,MOL-02188,Moderate,,ddinter_downloads_code_P.csv
MOL-02179,MOL-02202,Moderate,,ddinter_downloads_code_R.csv
MOL-02179,MOL-02207,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-02179,MOL-02208,Moderate,,ddinter_downloads_code_R.csv
MOL-02179,MOL-02209,Moderate,,ddinter_downloads_code_L.csv
MOL-02179,MOL-02254,Unknown,,ddinter_downloads_code_A.csv
MOL-02179,MOL-02255,Major,,ddinter_downloads_code_L.csv
MOL-02179,MOL-02263,Major,,ddinter_downloads_code_L.csv
MOL-02179,MOL-02271,Moderate,,ddinter_downloads_code_R.csv
MOL-02179,MOL-02304,Minor,,ddinter_downloads_code_B.csv
MOL-00006,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00008,MOL-02180,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-00011,MOL-02180,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-00024,MOL-02180,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00046,MOL-02180,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-00051,MOL-02180,Unknown,,ddinter_downloads_code_B.csv
MOL-00054,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00056,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00059,MOL-02180,Unknown,,ddinter_downloads_code_B.csv
MOL-00072,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00073,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00505,MOL-02180,Unknown,,ddinter_downloads_code_B.csv
MOL-00083,MOL-02180,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv
MOL-00085,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00097,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00108,MOL-02180,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv
MOL-00109,MOL-02180,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-00114,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00115,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00221,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00225,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00230,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00232,MOL-02180,Major,,ddinter_downloads_code_B.csv
MOL-00253,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00254,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00255,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00262,MOL-02180,Unknown,,ddinter_downloads_code_B.csv
MOL-00280,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00284,MOL-02180,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv
MOL-00289,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00302,MOL-02180,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-00320,MOL-02180,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00323,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00326,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00330,MOL-02180,Minor,,ddinter_downloads_code_B.csv
MOL-00331,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00333,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00351,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00352,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00385,MOL-02180,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-00400,MOL-02180,Minor,,ddinter_downloads_code_B.csv
MOL-00413,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00420,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00438,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00445,MOL-02180,Unknown,,ddinter_downloads_code_B.csv
MOL-00449,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00458,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00470,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00472,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00473,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00502,MOL-02180,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_D.csv
MOL-00525,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00539,MOL-02180,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-00547,MOL-02180,Major,,ddinter_downloads_code_B.csv
MOL-00548,MOL-02180,Major,,ddinter_downloads_code_B.csv
MOL-00551,MOL-02180,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00561,MOL-02180,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-00564,MOL-02180,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv
MOL-00567,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00578,MOL-02180,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_D.csv
MOL-00579,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00582,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00588,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00594,MOL-02180,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00617,MOL-02180,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv
MOL-00619,MOL-02180,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_D.csv
MOL-00622,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00624,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00635,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00638,MOL-02180,Unknown,,ddinter_downloads_code_B.csv
MOL-00647,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00659,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00685,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00700,MOL-02180,Major,,ddinter_downloads_code_B.csv
MOL-00705,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00719,MOL-02180,Major,,ddinter_downloads_code_B.csv
MOL-00736,MOL-02180,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00738,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00745,MOL-02180,Major,,ddinter_downloads_code_B.csv
MOL-00753,MOL-02180,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv
MOL-00754,MOL-02180,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv
MOL-00756,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00758,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00759,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00769,MOL-02180,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00773,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00777,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00788,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00804,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00828,MOL-02180,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-00830,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00831,MOL-02180,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00835,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00836,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00851,MOL-02180,Unknown,,ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv
MOL-00878,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00886,MOL-02180,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv
MOL-00890,MOL-02180,Unknown,,ddinter_downloads_code_B.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_R.csv
MOL-00892,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00898,MOL-02180,Major,,ddinter_downloads_code_B.csv
MOL-00904,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00919,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00921,MOL-02180,Unknown,,ddinter_downloads_code_B.csv
MOL-00944,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00952,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00973,MOL-02180,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv
MOL-00990,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00991,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00992,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-00993,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-01005,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-01007,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-01032,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-01033,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-01037,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-01043,MOL-02180,Unknown,,ddinter_downloads_code_B.csv|ddinter_downloads_code_P.csv
MOL-01052,MOL-02180,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_V.csv
MOL-01053,MOL-02180,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-01054,MOL-02180,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_R.csv
MOL-01057,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-01064,MOL-02180,Unknown,,ddinter_downloads_code_B.csv
MOL-01072,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-01077,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-01086,MOL-02180,Major,,ddinter_downloads_code_B.csv
MOL-01126,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-01134,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-01144,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-01145,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-01147,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-01150,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-01151,MOL-02180,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02183,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02185,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02201,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02203,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02240,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02247,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02253,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02256,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02263,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv
MOL-02180,MOL-02265,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02266,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02267,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02272,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02290,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02298,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02301,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02304,Moderate,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02314,Major,,ddinter_downloads_code_B.csv
MOL-02180,MOL-02325,Unknown,,ddinter_downloads_code_B.csv
MOL-00008,MOL-02181,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00024,MOL-02181,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_B.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00025,MOL-02181,Major,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00031,MOL-02181,Unknown,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00033,MOL-02181,Unknown,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00051,MOL-02181,Unknown,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00059,MOL-02181,Unknown,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00071,MOL-02181,Unknown,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00088,MOL-02181,Major,,ddinter_downloads_code_B.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00090,MOL-02181,Major,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00102,MOL-02181,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00103,MOL-02181,Unknown,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
MOL-00104,MOL-02181,Unknown,,ddinter_downloads_code_A.csv|ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv
