drugbank_id_a,drugbank_id_b,ddinter_id_a,ddinter_id_b,drug_a,drug_b,severity,mechanism,source_file,n_source_files,severity_conflict_across_files
,,DDInter1327,DDInter1502,Olaparib,Pralatrexate,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1521,Olaparib,Primidone,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1526,Olaparib,Procarbazine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1534,Olaparib,Propafenone,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1538,Olaparib,Propofol,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1539,Olaparib,Propranolol,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1544,Olaparib,Prucalopride,Minor,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter1327,DDInter1553,Olaparib,Quetiapine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1561,Olaparib,Radium Ra 223 dichloride,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1564,Olaparib,Ramelteon,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1570,Olaparib,Ranolazine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1572,Olaparib,Rasagiline,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1577,Olaparib,Relugolix,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1581,Olaparib,Repaglinide,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter1327,DDInter1586,Olaparib,Revefenacin,Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter1327,DDInter1588,Olaparib,Ribociclib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1589,Olaparib,Rifabutin,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1590,Olaparib,Rifampicin,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1592,Olaparib,Rifapentine,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1594,Olaparib,Rilonacept,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1596,Olaparib,Riluzole,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1598,Olaparib,Rimegepant,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1601,Olaparib,Ripretinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1607,Olaparib,Ritonavir,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1608,Olaparib,Rituximab,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1614,Olaparib,Roflumilast,Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter1327,DDInter1616,Olaparib,Romidepsin,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1619,Olaparib,Ropinirole,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1620,Olaparib,Ropivacaine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1622,Olaparib,Rosuvastatin,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter1327,DDInter1623,Olaparib,Rotavirus vaccine,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1625,Olaparib,Rubella virus vaccine,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1626,Olaparib,Rucaparib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1627,Olaparib,Rufinamide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1628,Olaparib,Ruxolitinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1638,Olaparib,Samarium (153Sm) lexidronam,Major,,ddinter_downloads_code_L.csv|ddinter_downloads_code_V.csv,2,false
,,DDInter1327,DDInter1640,Olaparib,Saquinavir,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1642,Olaparib,Sargramostim,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1643,Olaparib,Sarilumab,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1644,Olaparib,Satralizumab,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1650,Olaparib,Secobarbital,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1653,Olaparib,Selegiline,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1657,Olaparib,Selinexor,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1658,Olaparib,Selpercatinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1675,Olaparib,Simvastatin,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter1327,DDInter1676,Olaparib,Siponimod,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1677,Olaparib,Sipuleucel-T,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1678,Olaparib,Sirolimus,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1680,Olaparib,"Smallpox (Vaccinia) Vaccine, Live",Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1692,Olaparib,"Sodium phosphate, monobasic (p32)",Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1698,Olaparib,Somapacitan,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1699,Olaparib,Somatotropin,Moderate,,ddinter_downloads_code_H.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter1327,DDInter1700,Olaparib,Somatrem,Moderate,,ddinter_downloads_code_H.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter1327,DDInter1702,Olaparib,Sorafenib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1708,Olaparib,St. John's Wort,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1711,Olaparib,Stiripentol,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1714,Olaparib,Streptozocin,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1715,Olaparib,Strontium chloride Sr-89,Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_V.csv,2,false
,,DDInter1327,DDInter1718,Olaparib,Sufentanil,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1725,Olaparib,Sulfasalazine,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter1327,DDInter1726,Olaparib,Sulfinpyrazone,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1733,Olaparib,Suvorexant,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1734,Olaparib,Tacrine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1735,Olaparib,Tacrolimus,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter1327,DDInter1738,Olaparib,Tafasitamab,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1742,Olaparib,Talazoparib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1743,Olaparib,Talimogene laherparepvec,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1744,Olaparib,Tamoxifen,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1747,Olaparib,Tasimelteon,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1750,Olaparib,Tazemetostat,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1755,Olaparib,Telaprevir,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1758,Olaparib,Telithromycin,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1760,Olaparib,Telotristat ethyl,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1762,Olaparib,Temozolomide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1763,Olaparib,Temsirolimus,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1765,Olaparib,Teniposide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1770,Olaparib,Terfenadine,Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter1327,DDInter1771,Olaparib,Teriflunomide,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1789,Olaparib,Thalidomide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1791,Olaparib,Theophylline,Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter1327,DDInter1792,Olaparib,Thiabendazole,Moderate,,ddinter_downloads_code_D.csv|ddinter_downloads_code_L.csv|ddinter_downloads_code_P.csv,3,false
,,DDInter1327,DDInter1797,Olaparib,Thiotepa,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1802,Olaparib,Ticagrelor,Moderate,,ddinter_downloads_code_B.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter1327,DDInter1814,Olaparib,Tioguanine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1819,Olaparib,Tisagenlecleucel,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1821,Olaparib,Tizanidine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1824,Olaparib,Tocilizumab,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1825,Olaparib,Tofacitinib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1835,Olaparib,Topotecan,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1838,Olaparib,Tositumomab,Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_V.csv,2,false
,,DDInter1327,DDInter1839,Olaparib,Tositumomab (I-131),Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_V.csv,2,false
,,DDInter1327,DDInter1840,Olaparib,Trabectedin,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1846,Olaparib,Trastuzumab,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1847,Olaparib,Trastuzumab deruxtecan,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1860,Olaparib,Triazolam,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1862,Olaparib,Trichophyton mentagrophytes,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1868,Olaparib,Trifluridine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1875,Olaparib,Trimetrexate,Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_P.csv,2,false
,,DDInter1327,DDInter1881,Olaparib,Troglitazone,Moderate,,ddinter_downloads_code_A.csv|ddinter_downloads_code_L.csv,2,false
,,DDInter1327,DDInter1882,Olaparib,Troleandomycin,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1889,Olaparib,Tuberculin purified protein derivative,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1891,Olaparib,Tucatinib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1893,Olaparib,Typhoid vaccine (inactivated),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1894,Olaparib,Typhoid vaccine (live),Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1896,Olaparib,Ubrogepant,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1901,Olaparib,Upadacitinib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1902,Olaparib,Uracil mustard,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1907,Olaparib,Ustekinumab,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1912,Olaparib,Valganciclovir,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1915,Olaparib,Valsartan,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1920,Olaparib,Varicella Zoster Vaccine (Recombinant),Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1924,Olaparib,Velpatasvir,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1925,Olaparib,Vemurafenib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1926,Olaparib,Venetoclax,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1928,Olaparib,Verapamil,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1931,Olaparib,Vibrio cholerae CVD 103-HgR strain live antigen,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1932,Olaparib,Vibrio cholerae CVD 103-HgR strain live antigen (live),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1936,Olaparib,Vinblastine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1937,Olaparib,Vincristine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1938,Olaparib,Vincristine (liposome),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1939,Olaparib,Vinorelbine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1946,Olaparib,Voriconazole,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1949,Olaparib,Voxelotor,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1950,Olaparib,Voxilaprevir,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1953,Olaparib,Yellow Fever Vaccine,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1955,Olaparib,Zafirlukast,Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter1327,DDInter1959,Olaparib,Zanubrutinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1961,Olaparib,Zidovudine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1962,Olaparib,Zileuton,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1327,DDInter1969,Olaparib,Zolmitriptan,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter27,Olaratumab,Adalimumab,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter40,Olaratumab,Alefacept,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter41,Olaratumab,Alemtuzumab,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter94,Olaratumab,Anakinra,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter150,Olaratumab,Azathioprine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter160,Olaratumab,Bacillus calmette-guerin substrain tice live antigen,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter165,Olaratumab,Baricitinib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter206,Olaratumab,Bifidobacterium longum infantis,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter281,Olaratumab,Canakinumab,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter282,Olaratumab,Candida albicans,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter342,Olaratumab,Certolizumab pegol,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter392,Olaratumab,Cladribine,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter415,Olaratumab,Clostridium tetani toxoid antigen (formaldehyde inactivated),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter428,Olaratumab,Coccidioides immitis spherule,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter489,Olaratumab,Deferiprone,Major,,ddinter_downloads_code_L.csv|ddinter_downloads_code_V.csv,2,false
,,DDInter1328,DDInter500,Olaratumab,Denosumab,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter564,Olaratumab,Dimethyl fumarate,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter574,Olaratumab,Diroximel fumarate,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter623,Olaratumab,Efalizumab,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter687,Olaratumab,Etanercept,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter737,Olaratumab,Fingolimod,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter837,Olaratumab,Golimumab,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter858,Olaratumab,Hepatitis A Vaccine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter860,Olaratumab,Hepatitis B Vaccine (Recombinant),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter867,Olaratumab,Human adenovirus e serotype 4 strain cl-68578 antigen,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter875,Olaratumab,Human papillomavirus type 11 L1 capsid protein antigen,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter923,Olaratumab,Infliximab,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter924,Olaratumab,Influenza A virus A/California/7/2009 (H1N1)-like antigen (propiolactone inactivated),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter925,Olaratumab,Influenza A virus A/Vietnam/1194/2004 (H5N1) antigen (formaldehyde inactivated),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1335,Olaratumab,Omacetaxine mepesuccinate,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1376,Olaratumab,Ozanimod,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1436,Olaratumab,Pfizer-BioNTech Covid-19 Vaccine,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1486,Olaratumab,Poliovirus type 1 antigen (formaldehyde inactivated),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1561,Olaratumab,Radium Ra 223 dichloride,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1594,Olaratumab,Rilonacept,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1614,Olaratumab,Roflumilast,Moderate,,ddinter_downloads_code_L.csv|ddinter_downloads_code_R.csv,2,false
,,DDInter1328,DDInter1623,Olaratumab,Rotavirus vaccine,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1625,Olaratumab,Rubella virus vaccine,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1676,Olaratumab,Siponimod,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1677,Olaratumab,Sipuleucel-T,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1680,Olaratumab,"Smallpox (Vaccinia) Vaccine, Live",Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1743,Olaratumab,Talimogene laherparepvec,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1771,Olaratumab,Teriflunomide,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1825,Olaratumab,Tofacitinib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1862,Olaratumab,Trichophyton mentagrophytes,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1889,Olaratumab,Tuberculin purified protein derivative,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1893,Olaratumab,Typhoid vaccine (inactivated),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1894,Olaratumab,Typhoid vaccine (live),Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1901,Olaratumab,Upadacitinib,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1907,Olaratumab,Ustekinumab,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1920,Olaratumab,Varicella Zoster Vaccine (Recombinant),Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1931,Olaratumab,Vibrio cholerae CVD 103-HgR strain live antigen,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1932,Olaratumab,Vibrio cholerae CVD 103-HgR strain live antigen (live),Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1328,DDInter1953,Olaratumab,Yellow Fever Vaccine,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1329,DDInter4,Oliceridine,Abarelix,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1329,DDInter8,Oliceridine,Abiraterone,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1329,DDInter27,Oliceridine,Adalimumab,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1329,DDInter38,Oliceridine,Aldesleukin,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1329,DDInter40,Oliceridine,Alefacept,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1329,DDInter45,Oliceridine,Alimemazine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1329,DDInter59,Oliceridine,Alvimopan,Major,,ddinter_downloads_code_A.csv,1,false
,,DDInter1329,DDInter71,Oliceridine,Aminoglutethimide,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1329,DDInter92,Oliceridine,Amyl Nitrite,Moderate,,ddinter_downloads_code_V.csv,1,false
,,DDInter1329,DDInter93,Oliceridine,Anagrelide,Major,,ddinter_downloads_code_L.csv,1,false
,,DDInter1329,DDInter94,Oliceridine,Anakinra,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1329,DDInter136,Oliceridine,Atropine,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1329,DDInter138,Oliceridine,Attapulgite,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1329,DDInter149,Oliceridine,Azatadine,Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1329,DDInter154,Oliceridine,Azelastine (nasal),Moderate,,ddinter_downloads_code_R.csv,1,false
,,DDInter1329,DDInter165,Oliceridine,Baricitinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1329,DDInter202,Oliceridine,Bexarotene,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1329,DDInter204,Oliceridine,Bicalutamide,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1329,DDInter212,Oliceridine,Bisacodyl,Moderate,,ddinter_downloads_code_A.csv,1,false
,,DDInter1329,DDInter220,Oliceridine,Blinatumomab,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1329,DDInter224,Oliceridine,Bosutinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1329,DDInter233,Oliceridine,Brigatinib,Moderate,,ddinter_downloads_code_L.csv,1,false
,,DDInter1329,DDInter235,Oliceridine,Brimonidine (ophthalmic),Moderate,,ddinter_downloads_code_D.csv,1,false
